field_id	title	item_type
131747	Source of report of L42 (pityriasis rosea)	0
131748	Date L43 first reported (lichen planus)	0
131749	Source of report of L43 (lichen planus)	0
131750	Date L44 first reported (other papulosquamous disorders)	0
131751	Source of report of L44 (other papulosquamous disorders)	0
131752	Date L45 first reported (papulosquamous disorders in diseases classified elsewhere)	0
131753	Source of report of L45 (papulosquamous disorders in diseases classified elsewhere)	0
131754	Date L50 first reported (urticaria)	0
131755	Source of report of L50 (urticaria)	0
131756	Date L51 first reported (erythema multiforme)	0
131757	Source of report of L51 (erythema multiforme)	0
131758	Date L52 first reported (erythema nodosum)	0
131759	Source of report of L52 (erythema nodosum)	0
131760	Date L53 first reported (other erythematous conditions)	0
131761	Source of report of L53 (other erythematous conditions)	0
131762	Date L54 first reported (erythema in diseases classified elsewhere)	0
131763	Source of report of L54 (erythema in diseases classified elsewhere)	0
131764	Date L55 first reported (sunburn)	0
131765	Source of report of L55 (sunburn)	0
131766	Date L56 first reported (other acute skin changes due to ultraviolet radiation)	0
131767	Source of report of L56 (other acute skin changes due to ultraviolet radiation)	0
131768	Date L57 first reported (skin changes due to chronic exposure to nonionising radiation)	0
131769	Source of report of L57 (skin changes due to chronic exposure to nonionising radiation)	0
131770	Date L58 first reported (radiodermatitis)	0
131771	Source of report of L58 (radiodermatitis)	0
131772	Date L59 first reported (other disorders of skin and subcutaneous tissue related to radiation)	0
131773	Source of report of L59 (other disorders of skin and subcutaneous tissue related to radiation)	0
131774	Date L60 first reported (nail disorders)	0
131775	Source of report of L60 (nail disorders)	0
131776	Date L62 first reported (nail disorders in diseases classified elsewhere)	0
131777	Source of report of L62 (nail disorders in diseases classified elsewhere)	0
131778	Date L63 first reported (alopecia areata)	0
131779	Source of report of L63 (alopecia areata)	0
131780	Date L64 first reported (androgenic alopecia)	0
131781	Source of report of L64 (androgenic alopecia)	0
131782	Date L65 first reported (other nonscarring hair loss)	0
131783	Source of report of L65 (other nonscarring hair loss)	0
131784	Date L66 first reported (cicatricial alopecia [scarring hair loss])	0
131785	Source of report of L66 (cicatricial alopecia [scarring hair loss])	0
131786	Date L67 first reported (hair colour and hair shaft abnormalities)	0
131787	Source of report of L67 (hair colour and hair shaft abnormalities)	0
131788	Date L68 first reported (hypertrichosis)	0
131789	Source of report of L68 (hypertrichosis)	0
131790	Date L70 first reported (acne)	0
131791	Source of report of L70 (acne)	0
131792	Date L71 first reported (rosacea)	0
131793	Source of report of L71 (rosacea)	0
131794	Date L72 first reported (follicular cysts of skin and subcutaneous tissue)	0
131795	Source of report of L72 (follicular cysts of skin and subcutaneous tissue)	0
131796	Date L73 first reported (other follicular disorders)	0
131797	Source of report of L73 (other follicular disorders)	0
131798	Date L74 first reported (eccrine sweat disorders)	0
131799	Source of report of L74 (eccrine sweat disorders)	0
131800	Date L75 first reported (apocrine sweat disorders)	0
131801	Source of report of L75 (apocrine sweat disorders)	0
131802	Date L80 first reported (vitiligo)	0
131803	Source of report of L80 (vitiligo)	0
131804	Date L81 first reported (other disorders of pigmentation)	0
131805	Source of report of L81 (other disorders of pigmentation)	0
131806	Date L82 first reported (seborrhoeic keratosis)	0
131807	Source of report of L82 (seborrhoeic keratosis)	0
131808	Date L83 first reported (acanthosis nigricans)	0
131809	Source of report of L83 (acanthosis nigricans)	0
131810	Date L84 first reported (corns and callosities)	0
131811	Source of report of L84 (corns and callosities)	0
131812	Date L85 first reported (other epidermal thickening)	0
131813	Source of report of L85 (other epidermal thickening)	0
131814	Date L86 first reported (keratoderma in diseases classified elsewhere)	0
131815	Source of report of L86 (keratoderma in diseases classified elsewhere)	0
131816	Date L87 first reported (transepidermal elimination disorders)	0
131817	Source of report of L87 (transepidermal elimination disorders)	0
131818	Date L88 first reported (pyoderma gangrenosum)	0
131819	Source of report of L88 (pyoderma gangrenosum)	0
131820	Date L89 first reported (decubitus ulcer)	0
131821	Source of report of L89 (decubitus ulcer)	0
131822	Date L90 first reported (atrophic disorders of skin)	0
131823	Source of report of L90 (atrophic disorders of skin)	0
131824	Date L91 first reported (hypertrophic disorders of skin)	0
131825	Source of report of L91 (hypertrophic disorders of skin)	0
131826	Date L92 first reported (granulomatous disorders of skin and subcutaneous tissue)	0
131827	Source of report of L92 (granulomatous disorders of skin and subcutaneous tissue)	0
131828	Date L93 first reported (lupus erythematosus)	0
131829	Source of report of L93 (lupus erythematosus)	0
131830	Date L94 first reported (other localised connective tissue disorders)	0
131831	Source of report of L94 (other localised connective tissue disorders)	0
131832	Date L95 first reported (vasculitis limited to skin, not elsewhere classified)	0
131833	Source of report of L95 (vasculitis limited to skin, not elsewhere classified)	0
131834	Date L97 first reported (ulcer of lower limb, not elsewhere classified)	0
131835	Source of report of L97 (ulcer of lower limb, not elsewhere classified)	0
131836	Date L98 first reported (other disorders of skin and subcutaneous tissue, not elsewhere classified)	0
131837	Source of report of L98 (other disorders of skin and subcutaneous tissue, not elsewhere classified)	0
131838	Date L99 first reported (other disorders of skin and subcutaneous tissue in diseases classified elsewhere)	0
131839	Source of report of L99 (other disorders of skin and subcutaneous tissue in diseases classified elsewhere)	0
131840	Date M00 first reported (pyogenic arthritis)	0
131841	Source of report of M00 (pyogenic arthritis)	0
131842	Date M01 first reported (direct infections of joint in infectious and parasitic diseases classified elsewhere)	0
131843	Source of report of M01 (direct infections of joint in infectious and parasitic diseases classified elsewhere)	0
131844	Date M02 first reported (reactive arthropathies)	0
131845	Source of report of M02 (reactive arthropathies)	0
131846	Date M03 first reported (postinfective and reactive arthropathies in diseases classified elsewhere)	0
131847	Source of report of M03 (postinfective and reactive arthropathies in diseases classified elsewhere)	0
131848	Date M05 first reported (seropositive rheumatoid arthritis)	0
131849	Source of report of M05 (seropositive rheumatoid arthritis)	0
131850	Date M06 first reported (other rheumatoid arthritis)	0
131851	Source of report of M06 (other rheumatoid arthritis)	0
131852	Date M07 first reported (psoriatic and enteropathic arthropathies)	0
131853	Source of report of M07 (psoriatic and enteropathic arthropathies)	0
131854	Date M08 first reported (juvenile arthritis)	0
131855	Source of report of M08 (juvenile arthritis)	0
131856	Date M09 first reported (juvenile arthritis in diseases classified elsewhere)	0
131857	Source of report of M09 (juvenile arthritis in diseases classified elsewhere)	0
131858	Date M10 first reported (gout)	0
131859	Source of report of M10 (gout)	0
131860	Date M11 first reported (other crystal arthropathies)	0
131861	Source of report of M11 (other crystal arthropathies)	0
131862	Date M12 first reported (other specific arthropathies)	0
131863	Source of report of M12 (other specific arthropathies)	0
131864	Date M13 first reported (other arthritis)	0
131865	Source of report of M13 (other arthritis)	0
131866	Date M14 first reported (arthropathies in other diseases classified elsewhere)	0
131867	Source of report of M14 (arthropathies in other diseases classified elsewhere)	0
131868	Date M15 first reported (polyarthrosis)	0
131869	Source of report of M15 (polyarthrosis)	0
131870	Date M16 first reported (coxarthrosis [arthrosis of hip])	0
131871	Source of report of M16 (coxarthrosis [arthrosis of hip])	0
131872	Date M17 first reported (gonarthrosis [arthrosis of knee])	0
131873	Source of report of M17 (gonarthrosis [arthrosis of knee])	0
131874	Date M18 first reported (arthrosis of first carpometacarpal joint)	0
131875	Source of report of M18 (arthrosis of first carpometacarpal joint)	0
131876	Date M19 first reported (other arthrosis)	0
131877	Source of report of M19 (other arthrosis)	0
131878	Date M20 first reported (acquired deformities of fingers and toes)	0
131879	Source of report of M20 (acquired deformities of fingers and toes)	0
131880	Date M21 first reported (other acquired deformities of limbs)	0
131881	Source of report of M21 (other acquired deformities of limbs)	0
131882	Date M22 first reported (disorders of patella)	0
131883	Source of report of M22 (disorders of patella)	0
131884	Date M23 first reported (internal derangement of knee)	0
131885	Source of report of M23 (internal derangement of knee)	0
131886	Date M24 first reported (other specific joint derangements)	0
131887	Source of report of M24 (other specific joint derangements)	0
131888	Date M25 first reported (other joint disorders, not elsewhere classified)	0
131889	Source of report of M25 (other joint disorders, not elsewhere classified)	0
131890	Date M30 first reported (polyarteritis nodosa and related conditions)	0
131891	Source of report of M30 (polyarteritis nodosa and related conditions)	0
131892	Date M31 first reported (other necrotising vasculopathies)	0
131893	Source of report of M31 (other necrotising vasculopathies)	0
131894	Date M32 first reported (systemic lupus erythematosus)	0
131895	Source of report of M32 (systemic lupus erythematosus)	0
131896	Date M33 first reported (dermatopolymyositis)	0
131897	Source of report of M33 (dermatopolymyositis)	0
131898	Date M34 first reported (systemic sclerosis)	0
131899	Source of report of M34 (systemic sclerosis)	0
131900	Date M35 first reported (other systemic involvement of connective tissue)	0
131901	Source of report of M35 (other systemic involvement of connective tissue)	0
131902	Date M36 first reported (systemic disorders of connective tissue in diseases classified elsewhere)	0
131903	Source of report of M36 (systemic disorders of connective tissue in diseases classified elsewhere)	0
131904	Date M40 first reported (kyphosis and lordosis)	0
131905	Source of report of M40 (kyphosis and lordosis)	0
131906	Date M41 first reported (scoliosis)	0
131907	Source of report of M41 (scoliosis)	0
131908	Date M42 first reported (spinal osteochondrosis)	0
131909	Source of report of M42 (spinal osteochondrosis)	0
131910	Date M43 first reported (other deforming dorsopathies)	0
131911	Source of report of M43 (other deforming dorsopathies)	0
131912	Date M45 first reported (ankylosing spondylitis)	0
131913	Source of report of M45 (ankylosing spondylitis)	0
131914	Date M46 first reported (other inflammatory spondylopathies)	0
131915	Source of report of M46 (other inflammatory spondylopathies)	0
131916	Date M47 first reported (spondylosis)	0
131917	Source of report of M47 (spondylosis)	0
131918	Date M48 first reported (other spondylopathies)	0
131919	Source of report of M48 (other spondylopathies)	0
131920	Date M49 first reported (spondylopathies in diseases classified elsewhere)	0
131921	Source of report of M49 (spondylopathies in diseases classified elsewhere)	0
131922	Date M50 first reported (cervical disk disorders)	0
131923	Source of report of M50 (cervical disk disorders)	0
131924	Date M51 first reported (other intervertebral disk disorders)	0
131925	Source of report of M51 (other intervertebral disk disorders)	0
131926	Date M53 first reported (other dorsopathies, not elsewhere classified)	0
131927	Source of report of M53 (other dorsopathies, not elsewhere classified)	0
131928	Date M54 first reported (dorsalgia)	0
131929	Source of report of M54 (dorsalgia)	0
131930	Date M60 first reported (myositis)	0
131931	Source of report of M60 (myositis)	0
131932	Date M61 first reported (calcification and ossification of muscle)	0
131933	Source of report of M61 (calcification and ossification of muscle)	0
131934	Date M62 first reported (other disorders of muscle)	0
131935	Source of report of M62 (other disorders of muscle)	0
131936	Date M63 first reported (disorders of muscle in diseases classified elsewhere)	0
131937	Source of report of M63 (disorders of muscle in diseases classified elsewhere)	0
131938	Date M65 first reported (synovitis and tenosynovitis)	0
131939	Source of report of M65 (synovitis and tenosynovitis)	0
131940	Date M66 first reported (spontaneous rupture of synovium and tendon)	0
131941	Source of report of M66 (spontaneous rupture of synovium and tendon)	0
131942	Date M67 first reported (other disorders of synovium and tendon)	0
131943	Source of report of M67 (other disorders of synovium and tendon)	0
131944	Date M68 first reported (disorders of synovium and tendon in diseases classified elsewhere)	0
131945	Source of report of M68 (disorders of synovium and tendon in diseases classified elsewhere)	0
131946	Date M70 first reported (soft tissue disorders related to use, overuse and pressure)	0
131947	Source of report of M70 (soft tissue disorders related to use, overuse and pressure)	0
131948	Date M71 first reported (other bursopathies)	0
131949	Source of report of M71 (other bursopathies)	0
131950	Date M72 first reported (fibroblastic disorders)	0
131951	Source of report of M72 (fibroblastic disorders)	0
131952	Date M73 first reported (soft tissue disorders in diseases classified elsewhere)	0
131953	Source of report of M73 (soft tissue disorders in diseases classified elsewhere)	0
131954	Date M75 first reported (shoulder lesions)	0
131955	Source of report of M75 (shoulder lesions)	0
131956	Date M76 first reported (enthesopathies of lower limb, excluding foot)	0
131957	Source of report of M76 (enthesopathies of lower limb, excluding foot)	0
131958	Date M77 first reported (other enthesopathies)	0
131959	Source of report of M77 (other enthesopathies)	0
131960	Date M79 first reported (other soft tissue disorders, not elsewhere classified)	0
131961	Source of report of M79 (other soft tissue disorders, not elsewhere classified)	0
131962	Date M80 first reported (osteoporosis with pathological fracture)	0
131963	Source of report of M80 (osteoporosis with pathological fracture)	0
131964	Date M81 first reported (osteoporosis without pathological fracture)	0
131965	Source of report of M81 (osteoporosis without pathological fracture)	0
131966	Date M82 first reported (osteoporosis in diseases classified elsewhere)	0
131967	Source of report of M82 (osteoporosis in diseases classified elsewhere)	0
131968	Date M83 first reported (adult osteomalacia)	0
131969	Source of report of M83 (adult osteomalacia)	0
131970	Date M84 first reported (disorders of continuity of bone)	0
131971	Source of report of M84 (disorders of continuity of bone)	0
131972	Date M85 first reported (other disorders of bone density and structure)	0
131973	Source of report of M85 (other disorders of bone density and structure)	0
131974	Date M86 first reported (osteomyelitis)	0
131975	Source of report of M86 (osteomyelitis)	0
131976	Date M87 first reported (osteonecrosis)	0
131977	Source of report of M87 (osteonecrosis)	0
131978	Date M88 first reported (paget's disease of bone [osteitis deformans])	0
131979	Source of report of M88 (paget's disease of bone [osteitis deformans])	0
131980	Date M89 first reported (other disorders of bone)	0
131981	Source of report of M89 (other disorders of bone)	0
131982	Date M90 first reported (osteopathies in diseases classified elsewhere)	0
131983	Source of report of M90 (osteopathies in diseases classified elsewhere)	0
131984	Date M91 first reported (juvenile osteochondrosis of hip and pelvis)	0
131985	Source of report of M91 (juvenile osteochondrosis of hip and pelvis)	0
131986	Date M92 first reported (other juvenile osteochondrosis)	0
131987	Source of report of M92 (other juvenile osteochondrosis)	0
131988	Date M93 first reported (other osteochondropathies)	0
131989	Source of report of M93 (other osteochondropathies)	0
131990	Date M94 first reported (other disorders of cartilage)	0
131991	Source of report of M94 (other disorders of cartilage)	0
131992	Date M95 first reported (other acquired deformities of musculoskeletal system and connective tissue)	0
131993	Source of report of M95 (other acquired deformities of musculoskeletal system and connective tissue)	0
131994	Date M96 first reported (postprocedural musculoskeletal disorders, not elsewhere classified)	0
131995	Source of report of M96 (postprocedural musculoskeletal disorders, not elsewhere classified)	0
131996	Date M99 first reported (biomechanical lesions, not elsewhere classified)	0
131997	Source of report of M99 (biomechanical lesions, not elsewhere classified)	0
131998	Date N00 first reported (acute nephritic syndrome)	0
131999	Source of report of N00 (acute nephritic syndrome)	0
132000	Date N01 first reported (rapidly progressive nephritic syndrome)	0
132001	Source of report of N01 (rapidly progressive nephritic syndrome)	0
132002	Date N02 first reported (recurrent and persistent haematuria)	0
132003	Source of report of N02 (recurrent and persistent haematuria)	0
132004	Date N03 first reported (chronic nephritic syndrome)	0
132005	Source of report of N03 (chronic nephritic syndrome)	0
132006	Date N04 first reported (nephrotic syndrome)	0
132007	Source of report of N04 (nephrotic syndrome)	0
132008	Date N05 first reported (unspecified nephritic syndrome)	0
132009	Source of report of N05 (unspecified nephritic syndrome)	0
132010	Date N06 first reported (isolated proteinuria with specified morphological lesion)	0
132011	Source of report of N06 (isolated proteinuria with specified morphological lesion)	0
132012	Date N07 first reported (hereditary nephropathy, not elsewhere classified)	0
132013	Source of report of N07 (hereditary nephropathy, not elsewhere classified)	0
132014	Date N08 first reported (glomerular disorders in diseases classified elsewhere)	0
132015	Source of report of N08 (glomerular disorders in diseases classified elsewhere)	0
132016	Date N10 first reported (acute tubulo-interstitial nephritis)	0
132017	Source of report of N10 (acute tubulo-interstitial nephritis)	0
132018	Date N11 first reported (chronic tubulo-interstitial nephritis)	0
132019	Source of report of N11 (chronic tubulo-interstitial nephritis)	0
132020	Date N12 first reported (tubulo-interstitial nephritis, not specified as acute or chronic)	0
132021	Source of report of N12 (tubulo-interstitial nephritis, not specified as acute or chronic)	0
132022	Date N13 first reported (obstructive and reflux uropathy)	0
132023	Source of report of N13 (obstructive and reflux uropathy)	0
132024	Date N14 first reported (drug- and heavy-metal-induced tubulo-interstitial and tubular conditions)	0
132025	Source of report of N14 (drug- and heavy-metal-induced tubulo-interstitial and tubular conditions)	0
132026	Date N15 first reported (other renal tubulo-interstitial diseases)	0
132027	Source of report of N15 (other renal tubulo-interstitial diseases)	0
132028	Date N16 first reported (renal tubulo-interstitial disorders in diseases classified elsewhere)	0
132029	Source of report of N16 (renal tubulo-interstitial disorders in diseases classified elsewhere)	0
132030	Date N17 first reported (acute renal failure)	0
132031	Source of report of N17 (acute renal failure)	0
132032	Date N18 first reported (chronic renal failure)	0
132033	Source of report of N18 (chronic renal failure)	0
132034	Date N19 first reported (unspecified renal failure)	0
132035	Source of report of N19 (unspecified renal failure)	0
132036	Date N20 first reported (calculus of kidney and ureter)	0
132037	Source of report of N20 (calculus of kidney and ureter)	0
132038	Date N21 first reported (calculus of lower urinary tract)	0
132039	Source of report of N21 (calculus of lower urinary tract)	0
132040	Date N22 first reported (calculus of urinary tract in diseases classified elsewhere)	0
132041	Source of report of N22 (calculus of urinary tract in diseases classified elsewhere)	0
132042	Date N23 first reported (unspecified renal colic)	0
132043	Source of report of N23 (unspecified renal colic)	0
132044	Date N25 first reported (disorders resulting from impaired renal tubular function)	0
132045	Source of report of N25 (disorders resulting from impaired renal tubular function)	0
132046	Date N26 first reported (unspecified contracted kidney)	0
132047	Source of report of N26 (unspecified contracted kidney)	0
132048	Date N27 first reported (small kidney of unknown cause)	0
132049	Source of report of N27 (small kidney of unknown cause)	0
132050	Date N28 first reported (other disorders of kidney and ureter, not elsewhere classified)	0
132051	Source of report of N28 (other disorders of kidney and ureter, not elsewhere classified)	0
132052	Date N29 first reported (other disorders of kidney and ureter in diseases classified elsewhere)	0
132053	Source of report of N29 (other disorders of kidney and ureter in diseases classified elsewhere)	0
132054	Date N30 first reported (cystitis)	0
132055	Source of report of N30 (cystitis)	0
132056	Date N31 first reported (neuromuscular dysfunction of bladder, not elsewhere classified)	0
132057	Source of report of N31 (neuromuscular dysfunction of bladder, not elsewhere classified)	0
132058	Date N32 first reported (other disorders of bladder)	0
132059	Source of report of N32 (other disorders of bladder)	0
132060	Date N33 first reported (bladder disorders in diseases classified elsewhere)	0
132061	Source of report of N33 (bladder disorders in diseases classified elsewhere)	0
132062	Date N34 first reported (urethritis and urethral syndrome)	0
132063	Source of report of N34 (urethritis and urethral syndrome)	0
132064	Date N35 first reported (urethral stricture)	0
132065	Source of report of N35 (urethral stricture)	0
132066	Date N36 first reported (other disorders of urethra)	0
132067	Source of report of N36 (other disorders of urethra)	0
132068	Date N37 first reported (urethral disorders in diseases classified elsewhere)	0
132069	Source of report of N37 (urethral disorders in diseases classified elsewhere)	0
132070	Date N39 first reported (other disorders of urinary system)	0
132071	Source of report of N39 (other disorders of urinary system)	0
132072	Date N40 first reported (hyperplasia of prostate)	0
132073	Source of report of N40 (hyperplasia of prostate)	0
132074	Date N41 first reported (inflammatory diseases of prostate)	0
132075	Source of report of N41 (inflammatory diseases of prostate)	0
132076	Date N42 first reported (other disorders of prostate)	0
132077	Source of report of N42 (other disorders of prostate)	0
132078	Date N43 first reported (hydrocele and spermatocele)	0
132079	Source of report of N43 (hydrocele and spermatocele)	0
132080	Date N44 first reported (torsion of testis)	0
132081	Source of report of N44 (torsion of testis)	0
132082	Date N45 first reported (orchitis and epididymitis)	0
132083	Source of report of N45 (orchitis and epididymitis)	0
132084	Date N46 first reported (male infertility)	0
132085	Source of report of N46 (male infertility)	0
132086	Date N47 first reported (redundant prepuce, phimosis and paraphimosis)	0
132087	Source of report of N47 (redundant prepuce, phimosis and paraphimosis)	0
132088	Date N48 first reported (other disorders of penis)	0
132089	Source of report of N48 (other disorders of penis)	0
132090	Date N49 first reported (inflammatory disorders of male genital organs, not elsewhere classified)	0
132091	Source of report of N49 (inflammatory disorders of male genital organs, not elsewhere classified)	0
132092	Date N50 first reported (other disorders of male genital organs)	0
132093	Source of report of N50 (other disorders of male genital organs)	0
132094	Date N51 first reported (disorders of male genital organs in diseases classified elsewhere)	0
132095	Source of report of N51 (disorders of male genital organs in diseases classified elsewhere)	0
132096	Date N60 first reported (benign mammary dysplasia)	0
132097	Source of report of N60 (benign mammary dysplasia)	0
132098	Date N61 first reported (inflammatory disorders of breast)	0
132099	Source of report of N61 (inflammatory disorders of breast)	0
132100	Date N62 first reported (hypertrophy of breast)	0
132101	Source of report of N62 (hypertrophy of breast)	0
132102	Date N63 first reported (unspecified lump in breast)	0
132103	Source of report of N63 (unspecified lump in breast)	0
132104	Date N64 first reported (other disorders of breast)	0
132105	Source of report of N64 (other disorders of breast)	0
132106	Date N70 first reported (salpingitis and oophoritis)	0
132107	Source of report of N70 (salpingitis and oophoritis)	0
132108	Date N71 first reported (inflammatory disease of uterus, except cervix)	0
132109	Source of report of N71 (inflammatory disease of uterus, except cervix)	0
132110	Date N72 first reported (inflammatory disease of cervix uteri)	0
132111	Source of report of N72 (inflammatory disease of cervix uteri)	0
132112	Date N73 first reported (other female pelvic inflammatory diseases)	0
132113	Source of report of N73 (other female pelvic inflammatory diseases)	0
132114	Date N74 first reported (female pelvic inflammatory disorders in diseases classified elsewhere)	0
132115	Source of report of N74 (female pelvic inflammatory disorders in diseases classified elsewhere)	0
132116	Date N75 first reported (diseases of bartholin's gland)	0
132117	Source of report of N75 (diseases of bartholin's gland)	0
132118	Date N76 first reported (other inflammation of vagina and vulva)	0
132119	Source of report of N76 (other inflammation of vagina and vulva)	0
132120	Date N77 first reported (vulvovaginal ulceration and inflammation in diseases classified elsewhere)	0
132121	Source of report of N77 (vulvovaginal ulceration and inflammation in diseases classified elsewhere)	0
132122	Date N80 first reported (endometriosis)	0
132123	Source of report of N80 (endometriosis)	0
132124	Date N81 first reported (female genital prolapse)	0
132125	Source of report of N81 (female genital prolapse)	0
132126	Date N82 first reported (fistulae involving female genital tract)	0
132127	Source of report of N82 (fistulae involving female genital tract)	0
132128	Date N83 first reported (noninflammatory disorders of ovary, fallopian tube and broad ligament)	0
132129	Source of report of N83 (noninflammatory disorders of ovary, fallopian tube and broad ligament)	0
132130	Date N84 first reported (polyp of female genital tract)	0
132131	Source of report of N84 (polyp of female genital tract)	0
132132	Date N85 first reported (other noninflammatory disorders of uterus, except cervix)	0
132133	Source of report of N85 (other noninflammatory disorders of uterus, except cervix)	0
132134	Date N86 first reported (erosion and ectropion of cervix uteri)	0
132135	Source of report of N86 (erosion and ectropion of cervix uteri)	0
132136	Date N87 first reported (dysplasia of cervix uteri)	0
132137	Source of report of N87 (dysplasia of cervix uteri)	0
132138	Date N88 first reported (other noninflammatory disorders of cervix uteri)	0
132139	Source of report of N88 (other noninflammatory disorders of cervix uteri)	0
132140	Date N89 first reported (other noninflammatory disorders of vagina)	0
132141	Source of report of N89 (other noninflammatory disorders of vagina)	0
132142	Date N90 first reported (other noninflammatory disorders of vulva and perineum)	0
132143	Source of report of N90 (other noninflammatory disorders of vulva and perineum)	0
132144	Date N91 first reported (absent, scanty and rare menstruation)	0
132145	Source of report of N91 (absent, scanty and rare menstruation)	0
132146	Date N92 first reported (excessive, frequent and irregular menstruation)	0
132147	Source of report of N92 (excessive, frequent and irregular menstruation)	0
132148	Date N93 first reported (other abnormal uterine and vaginal bleeding)	0
132149	Source of report of N93 (other abnormal uterine and vaginal bleeding)	0
132150	Date N94 first reported (pain and other conditions associated with female genital organs and menstrual cycle)	0
132151	Source of report of N94 (pain and other conditions associated with female genital organs and menstrual cycle)	0
132152	Date N95 first reported (menopausal and other perimenopausal disorders)	0
132153	Source of report of N95 (menopausal and other perimenopausal disorders)	0
132154	Date N96 first reported (habitual aborter)	0
132155	Source of report of N96 (habitual aborter)	0
132156	Date N97 first reported (female infertility)	0
132157	Source of report of N97 (female infertility)	0
132158	Date N98 first reported (complications associated with artificial fertilisation)	0
132159	Source of report of N98 (complications associated with artificial fertilisation)	0
132160	Date N99 first reported (postprocedural disorders of genito-urinary system, not elsewhere classified)	0
132161	Source of report of N99 (postprocedural disorders of genito-urinary system, not elsewhere classified)	0
132162	Date O00 first reported (ectopic pregnancy)	0
132163	Source of report of O00 (ectopic pregnancy)	0
132164	Date O01 first reported (hydatidiform mole)	0
132165	Source of report of O01 (hydatidiform mole)	0
132166	Date O02 first reported (other abnormal products of conception)	0
132167	Source of report of O02 (other abnormal products of conception)	0
132168	Date O03 first reported (spontaneous abortion)	0
132169	Source of report of O03 (spontaneous abortion)	0
132170	Date O04 first reported (medical abortion)	0
132171	Source of report of O04 (medical abortion)	0
132172	Date O05 first reported (other abortion)	0
132173	Source of report of O05 (other abortion)	0
132174	Date O06 first reported (unspecified abortion)	0
132175	Source of report of O06 (unspecified abortion)	0
132176	Date O07 first reported (failed attempted abortion)	0
132177	Source of report of O07 (failed attempted abortion)	0
132178	Date O08 first reported (complications following abortion and ectopic and molar pregnancy)	0
132179	Source of report of O08 (complications following abortion and ectopic and molar pregnancy)	0
132180	Date O10 first reported (pre-existing hypertension complicating pregnancy, childbirth and the puerperium)	0
132181	Source of report of O10 (pre-existing hypertension complicating pregnancy, childbirth and the puerperium)	0
132182	Date O11 first reported (pre-existing hypertensive disorder with superimposed proteinuria)	0
132183	Source of report of O11 (pre-existing hypertensive disorder with superimposed proteinuria)	0
132184	Date O12 first reported (gestational [pregnancy-induced] oedema and proteinuria without hypertension)	0
132185	Source of report of O12 (gestational [pregnancy-induced] oedema and proteinuria without hypertension)	0
132186	Date O13 first reported (gestational [pregnancy-induced] hypertension without significant proteinuria)	0
132187	Source of report of O13 (gestational [pregnancy-induced] hypertension without significant proteinuria)	0
132188	Date O14 first reported (gestational [pregnancy-induced] hypertension with significant proteinuria)	0
132189	Source of report of O14 (gestational [pregnancy-induced] hypertension with significant proteinuria)	0
132190	Date O15 first reported (eclampsia)	0
132191	Source of report of O15 (eclampsia)	0
132192	Date O16 first reported (unspecified maternal hypertension)	0
132193	Source of report of O16 (unspecified maternal hypertension)	0
132194	Date O20 first reported (haemorrhage in early pregnancy)	0
132195	Source of report of O20 (haemorrhage in early pregnancy)	0
132196	Date O21 first reported (excessive vomiting in pregnancy)	0
132197	Source of report of O21 (excessive vomiting in pregnancy)	0
132198	Date O22 first reported (venous complications in pregnancy)	0
132199	Source of report of O22 (venous complications in pregnancy)	0
132200	Date O23 first reported (infections of genito-urinary tract in pregnancy)	0
132201	Source of report of O23 (infections of genito-urinary tract in pregnancy)	0
132202	Date O24 first reported (diabetes mellitus in pregnancy)	0
132203	Source of report of O24 (diabetes mellitus in pregnancy)	0
132204	Date O25 first reported (malnutrition in pregnancy)	0
132205	Source of report of O25 (malnutrition in pregnancy)	0
132206	Date O26 first reported (maternal care for other conditions predominantly related to pregnancy)	0
132207	Source of report of O26 (maternal care for other conditions predominantly related to pregnancy)	0
132208	Date O28 first reported (abnormal findings on antenatal screening of mother)	0
132209	Source of report of O28 (abnormal findings on antenatal screening of mother)	0
132210	Date O29 first reported (complications of anaesthesia during pregnancy)	0
132211	Source of report of O29 (complications of anaesthesia during pregnancy)	0
132212	Date O30 first reported (multiple gestation)	0
132213	Source of report of O30 (multiple gestation)	0
132214	Date O31 first reported (complications specific to multiple gestation)	0
132215	Source of report of O31 (complications specific to multiple gestation)	0
132216	Date O32 first reported (maternal care for known or suspected malpresentation of foetus)	0
132217	Source of report of O32 (maternal care for known or suspected malpresentation of foetus)	0
132218	Date O33 first reported (maternal care for known or suspected disproportion)	0
132219	Source of report of O33 (maternal care for known or suspected disproportion)	0
132220	Date O34 first reported (maternal care for known or suspected abnormality of pelvic organs)	0
132221	Source of report of O34 (maternal care for known or suspected abnormality of pelvic organs)	0
132222	Date O35 first reported (maternal care for known or suspected foetal abnormality and damage)	0
132223	Source of report of O35 (maternal care for known or suspected foetal abnormality and damage)	0
132224	Date O36 first reported (maternal care for other known or suspected foetal problems)	0
132225	Source of report of O36 (maternal care for other known or suspected foetal problems)	0
132226	Date O40 first reported (polyhydramnios)	0
132227	Source of report of O40 (polyhydramnios)	0
132228	Date O41 first reported (other disorders of amniotic fluid and membranes)	0
132229	Source of report of O41 (other disorders of amniotic fluid and membranes)	0
132230	Date O42 first reported (premature rupture of membranes)	0
132231	Source of report of O42 (premature rupture of membranes)	0
132232	Date O43 first reported (placental disorders)	0
132233	Source of report of O43 (placental disorders)	0
